FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
51117,Mecklenburg,Virginia,US,17/08/2020 4:27,36.67882005,-78.36131056,459,32,0,427,"Mecklenburg, Virginia, US",1500.637526,6.97167756
51119,Middlesex,Virginia,US,17/08/2020 4:27,37.63191998,-76.55064617,51,1,0,50,"Middlesex, Virginia, US",481.950482,1.960784314
51121,Montgomery,Virginia,US,17/08/2020 4:27,37.17746986,-80.37868691,327,3,0,324,"Montgomery, Virginia, US",331.861775,0.917431193
51125,Nelson,Virginia,US,17/08/2020 4:27,37.78790447,-78.88498513,67,0,0,67,"Nelson, Virginia, US",448.7608841,0
51127,New Kent,Virginia,US,17/08/2020 4:27,37.50694406,-76.99828634,135,1,0,134,"New Kent, Virginia, US",584.6433675,0.740740741
51700,Newport News,Virginia,US,17/08/2020 4:27,37.08166899,-76.51754109,1980,20,0,1960,"Newport News, Virginia, US",1104.756591,1.01010101
51710,Norfolk,Virginia,US,17/08/2020 4:27,36.89934014,-76.26420872,3982,34,0,3948,"Norfolk, Virginia, US",1640.424813,0.85384229
51131,Northampton,Virginia,US,17/08/2020 4:27,37.34062933,-75.87751591,299,29,0,270,"Northampton, Virginia, US",2553.373185,9.698996656
51133,Northumberland,Virginia,US,17/08/2020 4:27,37.89202088,-76.41949732,79,3,0,76,"Northumberland, Virginia, US",653.1624638,3.797468354
51720,Norton,Virginia,US,17/08/2020 4:27,36.93357076,-82.62750411,23,0,0,23,"Norton, Virginia, US",577.7442854,0
51135,Nottoway,Virginia,US,17/08/2020 4:27,37.1435975,-78.05065922,183,14,0,169,"Nottoway, Virginia, US",1201.418067,7.650273224
51137,Orange,Virginia,US,17/08/2020 4:27,38.24530219,-78.015604,235,3,0,232,"Orange, Virginia, US",634.2608836,1.276595745
51139,Page,Virginia,US,17/08/2020 4:27,38.61807452,-78.48797204,353,25,0,328,"Page, Virginia, US",1476.863861,7.082152975
51141,Patrick,Virginia,US,17/08/2020 4:27,36.6801638,-80.2865648,176,5,0,171,"Patrick, Virginia, US",999.5456611,2.840909091
51730,Petersburg,Virginia,US,17/08/2020 4:27,37.20530399,-77.39368102,541,19,0,522,"Petersburg, Virginia, US",1725.898041,3.512014787
51143,Pittsylvania,Virginia,US,17/08/2020 4:27,36.81980341,-79.39731264,567,2,0,565,"Pittsylvania, Virginia, US",939.4572025,0.352733686
51735,Poquoson,Virginia,US,17/08/2020 4:27,37.14259351,-76.35798148,46,0,0,46,"Poquoson, Virginia, US",374.867574,0
51740,Portsmouth,Virginia,US,17/08/2020 4:27,36.85914825,-76.35971629,1965,25,0,1940,"Portsmouth, Virginia, US",2081.611899,1.272264631
51145,Powhatan,Virginia,US,17/08/2020 4:27,37.55016038,-77.91267882,167,4,0,163,"Powhatan, Virginia, US",563.1997842,2.395209581
51147,Prince Edward,Virginia,US,17/08/2020 4:27,37.22554789,-78.43597949,447,10,0,437,"Prince Edward, Virginia, US",1960.354355,2.237136465
51149,Prince George,Virginia,US,17/08/2020 4:27,37.18497668,-77.22922187,456,2,0,454,"Prince George, Virginia, US",1188.955232,0.438596491
51153,Prince William,Virginia,US,17/08/2020 4:27,38.70916224,-77.48713689,9890,178,0,9712,"Prince William, Virginia, US",2102.756546,1.799797776
51155,Pulaski,Virginia,US,17/08/2020 4:27,37.06474963,-80.71229738,91,3,0,88,"Pulaski, Virginia, US",267.4346842,3.296703297
51750,Radford,Virginia,US,17/08/2020 4:27,37.12222899,-80.5602732,67,0,0,67,"Radford, Virginia, US",367.1434051,0
51157,Rappahannock,Virginia,US,17/08/2020 4:27,38.68295619,-78.15826963,46,2,0,44,"Rappahannock, Virginia, US",624.1519674,4.347826087
51159,Richmond,Virginia,US,17/08/2020 4:27,37.937575,-76.72920628,324,4,0,320,"Richmond, Virginia, US",3590.823451,1.234567901
51760,Richmond City,Virginia,US,17/08/2020 4:27,37.53255773,-77.47966921,3354,42,0,3312,"Richmond City, Virginia, US",1455.501745,1.252236136
51161,Roanoke,Virginia,US,17/08/2020 4:27,37.26865804,-80.06396753,514,4,0,510,"Roanoke, Virginia, US",545.7286646,0.778210117
51770,Roanoke City,Virginia,US,17/08/2020 4:27,37.27791025,-79.96189766,1064,15,0,1049,"Roanoke City, Virginia, US",1073.197301,1.409774436
51163,Rockbridge,Virginia,US,17/08/2020 4:27,37.81204314,-79.44605905,80,1,0,79,"Rockbridge, Virginia, US",354.4057059,1.25
51165,Rockingham,Virginia,US,17/08/2020 4:27,38.51006137,-78.87260325,975,20,0,955,"Rockingham, Virginia, US",1189.778884,2.051282051
51167,Russell,Virginia,US,17/08/2020 4:27,36.9302832,-82.10095486,150,3,0,147,"Russell, Virginia, US",564.2067253,2
51775,Salem,Virginia,US,17/08/2020 4:27,37.2836193,-80.06219455,165,3,0,162,"Salem, Virginia, US",652.1481364,1.818181818
51169,Scott,Virginia,US,17/08/2020 4:27,36.71466456,-82.60171704,118,3,0,115,"Scott, Virginia, US",547.1575628,2.542372881
51171,Shenandoah,Virginia,US,17/08/2020 4:27,38.85905135,-78.56813762,742,47,0,695,"Shenandoah, Virginia, US",1701.210565,6.334231806
51173,Smyth,Virginia,US,17/08/2020 4:27,36.84455636,-81.53344948,169,3,0,166,"Smyth, Virginia, US",561.3871911,1.775147929
51175,Southampton,Virginia,US,17/08/2020 4:27,36.72231125,-77.10642712,303,13,0,290,"Southampton, Virginia, US",1718.563893,4.290429043
51177,Spotsylvania,Virginia,US,17/08/2020 4:27,38.18574462,-77.655399,1607,35,0,1572,"Spotsylvania, Virginia, US",1179.752597,2.177971375
51179,Stafford,Virginia,US,17/08/2020 4:27,38.41758738,-77.45917053,1496,10,0,1486,"Stafford, Virginia, US",978.5324629,0.668449198
51790,Staunton,Virginia,US,17/08/2020 4:27,38.15965544,-79.05979937,158,0,0,158,"Staunton, Virginia, US",633.7237285,0
51800,Suffolk,Virginia,US,17/08/2020 4:27,36.70155394,-76.63603554,1425,53,0,1372,"Suffolk, Virginia, US",1547.096886,3.719298246
51181,Surry,Virginia,US,17/08/2020 4:27,37.11781893,-76.88450012,51,2,0,49,"Surry, Virginia, US",794.1451261,3.921568627
51183,Sussex,Virginia,US,17/08/2020 4:27,36.92432914,-77.25791182,316,9,0,307,"Sussex, Virginia, US",2831.794964,2.848101266
51185,Tazewell,Virginia,US,17/08/2020 4:27,37.12191123,-81.56685568,131,0,0,131,"Tazewell, Virginia, US",322.6998399,0
90051,Unassigned,Virginia,US,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unassigned, Virginia, US",n/a,n/a
51810,Virginia Beach,Virginia,US,17/08/2020 4:27,36.73285734,-76.04566934,5394,55,0,5339,"Virginia Beach, Virginia, US",1198.735927,1.019651465
51187,Warren,Virginia,US,17/08/2020 4:27,38.90847745,-78.20280433,367,6,0,361,"Warren, Virginia, US",913.7536102,1.634877384
51191,Washington,Virginia,US,17/08/2020 4:27,36.72341572,-81.95666289,283,6,0,277,"Washington, Virginia, US",526.6096018,2.120141343
51820,Waynesboro,Virginia,US,17/08/2020 4:27,38.06451466,-78.90293905,188,3,0,185,"Waynesboro, Virginia, US",830.7556341,1.595744681
51193,Westmoreland,Virginia,US,17/08/2020 4:27,38.11021557,-76.80213247,216,3,0,213,"Westmoreland, Virginia, US",1199.000833,1.388888889
51830,Williamsburg,Virginia,US,17/08/2020 4:27,37.28131268,-76.70905141,135,6,0,129,"Williamsburg, Virginia, US",902.76849,4.444444444
51840,Winchester,Virginia,US,17/08/2020 4:27,39.17054517,-78.17325058,421,4,0,417,"Winchester, Virginia, US",1499.394544,0.950118765
51195,Wise,Virginia,US,17/08/2020 4:27,36.9746148,-82.62410519,238,5,0,233,"Wise, Virginia, US",636.6530241,2.100840336
51197,Wythe,Virginia,US,17/08/2020 4:27,36.91582035,-81.07834059,125,3,0,122,"Wythe, Virginia, US",435.7830149,2.4
51199,York,Virginia,US,17/08/2020 4:27,37.24374789,-76.54412815,406,4,0,402,"York, Virginia, US",594.6104277,0.985221675
53001,Adams,Washington,US,17/08/2020 4:27,46.98299757,-118.5601734,504,6,0,498,"Adams, Washington, US",2522.143822,1.19047619
53003,Asotin,Washington,US,17/08/2020 4:27,46.18894415,-117.2022851,41,2,0,39,"Asotin, Washington, US",181.5605349,4.87804878
53005,Benton,Washington,US,17/08/2020 4:27,46.23946995,-119.5120834,3851,121,0,3730,"Benton, Washington, US",1884.14306,3.142041028
53007,Chelan,Washington,US,17/08/2020 4:27,47.87046092,-120.6173956,1544,10,0,1534,"Chelan, Washington, US",2000,0.647668394
53009,Clallam,Washington,US,17/08/2020 4:27,48.04754642,-123.9226319,163,1,0,162,"Clallam, Washington, US",210.7822219,0.613496933
53011,Clark,Washington,US,17/08/2020 4:27,45.77568046,-122.4829204,1933,49,0,1884,"Clark, Washington, US",395.9110357,2.534919814
53013,Columbia,Washington,US,17/08/2020 4:27,46.29442881,-117.9051983,13,1,0,12,"Columbia, Washington, US",326.2233375,7.692307692
53015,Cowlitz,Washington,US,17/08/2020 4:27,46.19074721,-122.6782231,505,5,0,500,"Cowlitz, Washington, US",456.6292622,0.99009901
53017,Douglas,Washington,US,17/08/2020 4:27,47.7361335,-119.692937,1031,7,0,1024,"Douglas, Washington, US",2373.98973,0.678952473
53019,Ferry,Washington,US,17/08/2020 4:27,48.4711431,-118.5154041,22,0,0,22,"Ferry, Washington, US",288.4489314,0
53021,Franklin,Washington,US,17/08/2020 4:27,46.53351425,-118.9018212,3713,53,0,3660,"Franklin, Washington, US",3899.308983,1.427417183
53023,Garfield,Washington,US,17/08/2020 4:27,46.43197502,-117.5454032,4,0,0,4,"Garfield, Washington, US",179.7752809,0
53025,Grant,Washington,US,17/08/2020 4:27,47.20753737,-119.4500749,1821,13,0,1808,"Grant, Washington, US",1863.239643,0.713893465
53027,Grays Harbor,Washington,US,17/08/2020 4:27,47.14003705,-123.7820567,142,3,0,139,"Grays Harbor, Washington, US",189.1794674,2.112676056
53029,Island,Washington,US,17/08/2020 4:27,48.14713305,-122.5216407,253,12,0,241,"Island, Washington, US",297.1541326,4.743083004
53031,Jefferson,Washington,US,17/08/2020 4:27,47.75003077,-123.5609704,59,0,0,59,"Jefferson, Washington, US",183.1103938,0
53033,King,Washington,US,17/08/2020 4:27,47.49137892,-121.8346131,17623,694,0,16929,"King, Washington, US",782.2772021,3.938035522
53035,Kitsap,Washington,US,17/08/2020 4:27,47.63479026,-122.6436061,806,7,0,799,"Kitsap, Washington, US",296.8987708,0.868486352
53037,Kittitas,Washington,US,17/08/2020 4:27,47.12521214,-120.679439,446,20,0,426,"Kittitas, Washington, US",930.4266194,4.484304933
53039,Klickitat,Washington,US,17/08/2020 4:27,45.87325839,-120.7913598,134,3,0,131,"Klickitat, Washington, US",597.5473802,2.23880597
53041,Lewis,Washington,US,17/08/2020 4:27,46.57756476,-122.3925769,261,4,0,257,"Lewis, Washington, US",323.392023,1.53256705
53043,Lincoln,Washington,US,17/08/2020 4:27,47.57705241,-118.4194388,31,0,0,31,"Lincoln, Washington, US",283.3897066,0
53045,Mason,Washington,US,17/08/2020 4:27,47.35007586,-123.1863685,262,1,0,261,"Mason, Washington, US",392.4035466,0.381679389
53047,Okanogan,Washington,US,17/08/2020 4:27,48.54855019,-119.7387224,924,6,0,918,"Okanogan, Washington, US",2187.344649,0.649350649
53049,Pacific,Washington,US,17/08/2020 4:27,46.55418369,-123.7285716,58,2,0,56,"Pacific, Washington, US",258.1104535,3.448275862
53051,Pend Oreille,Washington,US,17/08/2020 4:27,48.53234021,-117.2741804,50,0,0,50,"Pend Oreille, Washington, US",364.3252696,0
53053,Pierce,Washington,US,17/08/2020 4:27,47.03892768,-122.1405958,6150,146,0,6004,"Pierce, Washington, US",679.5730292,2.37398374
53055,San Juan,Washington,US,17/08/2020 4:27,48.60182783,-122.96745,30,0,0,30,"San Juan, Washington, US",170.6290524,0
53057,Skagit,Washington,US,17/08/2020 4:27,48.48171488,-121.766131,932,23,0,909,"Skagit, Washington, US",721.3343137,2.467811159
53059,Skamania,Washington,US,17/08/2020 4:27,46.02408726,-121.9164403,58,1,0,57,"Skamania, Washington, US",480.0132417,1.724137931
53061,Snohomish,Washington,US,17/08/2020 4:27,48.04615983,-121.7170703,5730,204,0,5526,"Snohomish, Washington, US",697.0099126,3.560209424
53063,Spokane,Washington,US,17/08/2020 4:27,47.62113146,-117.4046494,4791,106,0,4685,"Spokane, Washington, US",916.4151355,2.212481737
53065,Stevens,Washington,US,17/08/2020 4:27,48.40035475,-117.8542701,117,1,0,116,"Stevens, Washington, US",255.8887212,0.854700855
53067,Thurston,Washington,US,17/08/2020 4:27,46.9291895,-122.8290656,790,11,0,779,"Thurston, Washington, US",271.9112261,1.392405063
90053,Unassigned,Washington,US,17/08/2020 4:27,n/a,n/a,253,5,0,248,"Unassigned, Washington, US",n/a,1.976284585
53069,Wahkiakum,Washington,US,17/08/2020 4:27,46.2918004,-123.4250831,5,0,0,5,"Wahkiakum, Washington, US",111.4081996,0
53071,Walla Walla,Washington,US,17/08/2020 4:27,46.23040051,-118.4775539,638,4,0,634,"Walla Walla, Washington, US",1050.032916,0.626959248
53073,Whatcom,Washington,US,17/08/2020 4:27,48.82227976,-121.7490018,1024,39,0,985,"Whatcom, Washington, US",446.6797821,3.80859375
53075,Whitman,Washington,US,17/08/2020 4:27,46.90022523,-117.5241763,124,0,0,124,"Whitman, Washington, US",247.4852307,0
53077,Yakima,Washington,US,17/08/2020 4:27,46.45738486,-120.7380126,10625,221,0,10404,"Yakima, Washington, US",4235.210644,2.08
54001,Barbour,West Virginia,US,17/08/2020 4:27,39.1307219,-80.00350858,33,1,0,32,"Barbour, West Virginia, US",200.7177179,3.03030303
54003,Berkeley,West Virginia,US,17/08/2020 4:27,39.46704621,-78.02414609,734,11,0,723,"Berkeley, West Virginia, US",615.9216588,1.498637602
54005,Boone,West Virginia,US,17/08/2020 4:27,38.01974191,-81.69888019,118,0,0,118,"Boone, West Virginia, US",549.9370835,0
54007,Braxton,West Virginia,US,17/08/2020 4:27,38.70036159,-80.72011184,8,0,0,8,"Braxton, West Virginia, US",57.31890807,0
54009,Brooke,West Virginia,US,17/08/2020 4:27,40.27367263,-80.57915332,76,1,0,75,"Brooke, West Virginia, US",346.4150599,1.315789474
54011,Cabell,West Virginia,US,17/08/2020 4:27,38.42424062,-82.23855912,450,3,0,447,"Cabell, West Virginia, US",489.4230246,0.666666667
54013,Calhoun,West Virginia,US,17/08/2020 4:27,38.84315422,-81.11934872,7,0,0,7,"Calhoun, West Virginia, US",98.46673231,0
54015,Clay,West Virginia,US,17/08/2020 4:27,38.46231092,-81.07652217,18,1,0,17,"Clay, West Virginia, US",211.5655853,5.555555556
54017,Doddridge,West Virginia,US,17/08/2020 4:27,39.27057157,-80.70671527,6,0,0,6,"Doddridge, West Virginia, US",71.02272727,0
54019,Fayette,West Virginia,US,17/08/2020 4:27,38.02974928,-81.08286634,170,7,0,163,"Fayette, West Virginia, US",400.886667,4.117647059
54021,Gilmer,West Virginia,US,17/08/2020 4:27,38.9251277,-80.85952723,18,0,0,18,"Gilmer, West Virginia, US",230.090758,0
54023,Grant,West Virginia,US,17/08/2020 4:27,39.10314817,-79.19440518,131,4,0,127,"Grant, West Virginia, US",1132.434302,3.053435115
54025,Greenbrier,West Virginia,US,17/08/2020 4:27,37.9463652,-80.45335881,96,3,0,93,"Greenbrier, West Virginia, US",276.96036,3.125
54027,Hampshire,West Virginia,US,17/08/2020 4:27,39.32103553,-78.60826476,88,1,0,87,"Hampshire, West Virginia, US",379.7195254,1.136363636
54029,Hancock,West Virginia,US,17/08/2020 4:27,40.51943859,-80.57461608,113,0,0,113,"Hancock, West Virginia, US",392.2249219,0
54031,Hardy,West Virginia,US,17/08/2020 4:27,39.00683177,-78.85855301,63,0,0,63,"Hardy, West Virginia, US",457.3170732,0
54033,Harrison,West Virginia,US,17/08/2020 4:27,39.2853852,-80.37919577,248,1,0,247,"Harrison, West Virginia, US",368.7403354,0.403225806
54035,Jackson,West Virginia,US,17/08/2020 4:27,38.84263974,-81.68148753,168,19,0,149,"Jackson, West Virginia, US",587.9059351,11.30952381
54037,Jefferson,West Virginia,US,17/08/2020 4:27,39.30776166,-77.86014147,305,4,0,301,"Jefferson, West Virginia, US",533.7206454,1.31147541
54039,Kanawha,West Virginia,US,17/08/2020 4:27,38.33860077,-81.52857054,1080,24,0,1056,"Kanawha, West Virginia, US",606.3191934,2.222222222
54041,Lewis,West Virginia,US,17/08/2020 4:27,38.9947249,-80.49988181,28,2,0,26,"Lewis, West Virginia, US",176.0231345,7.142857143
54043,Lincoln,West Virginia,US,17/08/2020 4:27,38.172154,-82.07017953,108,0,0,108,"Lincoln, West Virginia, US",529.1783037,0
54045,Logan,West Virginia,US,17/08/2020 4:27,37.8299889,-81.93528571,356,11,0,345,"Logan, West Virginia, US",1111.839845,3.08988764
54049,Marion,West Virginia,US,17/08/2020 4:27,39.50984542,-80.24244659,199,2,0,197,"Marion, West Virginia, US",354.9008418,1.005025126
54051,Marshall,West Virginia,US,17/08/2020 4:27,39.86064362,-80.66591062,130,1,0,129,"Marshall, West Virginia, US",425.7967312,0.769230769
54053,Mason,West Virginia,US,17/08/2020 4:27,38.77071799,-82.02524219,73,1,0,72,"Mason, West Virginia, US",275.3054759,1.369863014
54047,McDowell,West Virginia,US,17/08/2020 4:27,37.38002939,-81.65083669,67,0,0,67,"McDowell, West Virginia, US",380.1634135,0
54055,Mercer,West Virginia,US,17/08/2020 4:27,37.40481169,-81.11023142,240,18,0,222,"Mercer, West Virginia, US",408.4550189,7.5
54057,Mineral,West Virginia,US,17/08/2020 4:27,39.41561583,-78.94104895,127,4,0,123,"Mineral, West Virginia, US",472.6812565,3.149606299
54059,Mingo,West Virginia,US,17/08/2020 4:27,37.73048351,-82.13338365,201,5,0,196,"Mingo, West Virginia, US",858.0942623,2.487562189
54061,Monongalia,West Virginia,US,17/08/2020 4:27,39.63218457,-80.04766838,989,5,0,984,"Monongalia, West Virginia, US",936.4466159,0.505561173
54063,Monroe,West Virginia,US,17/08/2020 4:27,37.56274716,-80.54577965,21,0,0,21,"Monroe, West Virginia, US",158.1920904,0
54065,Morgan,West Virginia,US,17/08/2020 4:27,39.55439028,-78.26311676,33,0,0,33,"Morgan, West Virginia, US",184.5224782,0
54067,Nicholas,West Virginia,US,17/08/2020 4:27,38.29617706,-80.79759588,40,1,0,39,"Nicholas, West Virginia, US",163.291966,2.5
54069,Ohio,West Virginia,US,17/08/2020 4:27,40.0955451,-80.62203992,279,4,0,275,"Ohio, West Virginia, US",673.734032,1.433691756
54071,Pendleton,West Virginia,US,17/08/2020 4:27,38.68314479,-79.35084086,43,1,0,42,"Pendleton, West Virginia, US",617.0182236,2.325581395
54073,Pleasants,West Virginia,US,17/08/2020 4:27,39.37091679,-81.16771771,14,2,0,12,"Pleasants, West Virginia, US",187.6675603,14.28571429
54075,Pocahontas,West Virginia,US,17/08/2020 4:27,38.32758728,-80.00993811,42,0,0,42,"Pocahontas, West Virginia, US",509.2761004,0
54077,Preston,West Virginia,US,17/08/2020 4:27,39.46770987,-79.66712803,130,4,0,126,"Preston, West Virginia, US",388.8490069,3.076923077
54079,Putnam,West Virginia,US,17/08/2020 4:27,38.50782345,-81.9082131,218,0,0,218,"Putnam, West Virginia, US",386.1824624,0
54081,Raleigh,West Virginia,US,17/08/2020 4:27,37.76936795,-81.2456041,297,1,0,296,"Raleigh, West Virginia, US",404.8472622,0.336700337
54083,Randolph,West Virginia,US,17/08/2020 4:27,38.769899,-79.87919615,214,0,0,214,"Randolph, West Virginia, US",745.7745252,0
54085,Ritchie,West Virginia,US,17/08/2020 4:27,39.18094587,-81.06356878,3,0,0,3,"Ritchie, West Virginia, US",31.40046054,0
54087,Roane,West Virginia,US,17/08/2020 4:27,38.71622686,-81.35243568,19,1,0,18,"Roane, West Virginia, US",138.8077148,5.263157895
54089,Summers,West Virginia,US,17/08/2020 4:27,37.65390597,-80.86009693,19,0,0,19,"Summers, West Virginia, US",151.117474,0
54091,Taylor,West Virginia,US,17/08/2020 4:27,39.33602617,-80.0421439,74,1,0,73,"Taylor, West Virginia, US",443.246481,1.351351351
54093,Tucker,West Virginia,US,17/08/2020 4:27,39.11240885,-79.57053576,11,0,0,11,"Tucker, West Virginia, US",160.8422284,0
54095,Tyler,West Virginia,US,17/08/2020 4:27,39.46811972,-80.88772676,15,0,0,15,"Tyler, West Virginia, US",174.601327,0
90054,Unassigned,West Virginia,US,17/08/2020 4:27,n/a,n/a,0,0,0,0,"Unassigned, West Virginia, US",n/a,n/a
54097,Upshur,West Virginia,US,17/08/2020 4:27,38.89285061,-80.23689136,40,0,0,40,"Upshur, West Virginia, US",165.4533422,0
54099,Wayne,West Virginia,US,17/08/2020 4:27,38.14901357,-82.42287994,221,9,0,212,"Wayne, West Virginia, US",560.8852343,4.07239819
54101,Webster,West Virginia,US,17/08/2020 4:27,38.49370949,-80.4202023,4,0,0,4,"Webster, West Virginia, US",49.29751048,0
54103,Wetzel,West Virginia,US,17/08/2020 4:27,39.6065771,-80.6401654,45,0,0,45,"Wetzel, West Virginia, US",298.705609,0
54105,Wirt,West Virginia,US,17/08/2020 4:27,39.02775007,-81.37473928,7,0,0,7,"Wirt, West Virginia, US",120.2542518,0
54107,Wood,West Virginia,US,17/08/2020 4:27,39.20967886,-81.5162836,283,5,0,278,"Wood, West Virginia, US",338.8491104,1.766784452
54109,Wyoming,West Virginia,US,17/08/2020 4:27,37.612327,-81.54511071,47,2,0,45,"Wyoming, West Virginia, US",230.4599392,4.255319149
55001,Adams,Wisconsin,US,17/08/2020 4:27,43.96974651,-89.76782777,94,2,0,92,"Adams, Wisconsin, US",464.8862512,2.127659574
55003,Ashland,Wisconsin,US,17/08/2020 4:27,46.31956891,-90.67837132,30,1,0,29,"Ashland, Wisconsin, US",192.777278,3.333333333
55005,Barron,Wisconsin,US,17/08/2020 4:27,45.42372701,-91.84833627,326,3,0,323,"Barron, Wisconsin, US",720.5375298,0.920245399
55007,Bayfield,Wisconsin,US,17/08/2020 4:27,46.52868768,-91.19716729,34,1,0,33,"Bayfield, Wisconsin, US",226.1239691,2.941176471
55009,Brown,Wisconsin,US,17/08/2020 4:27,44.4526553,-88.00411844,4505,55,0,4450,"Brown, Wisconsin, US",1702.9432,1.220865705
55011,Buffalo,Wisconsin,US,17/08/2020 4:27,44.37835084,-91.75332578,47,2,0,45,"Buffalo, Wisconsin, US",360.6783823,4.255319149
55013,Burnett,Wisconsin,US,17/08/2020 4:27,45.86303537,-92.36711412,27,1,0,26,"Burnett, Wisconsin, US",175.165434,3.703703704
55015,Calumet,Wisconsin,US,17/08/2020 4:27,44.0816316,-88.21780273,403,2,0,401,"Calumet, Wisconsin, US",804.5678692,0.496277916
55017,Chippewa,Wisconsin,US,17/08/2020 4:27,45.06939744,-91.28068855,274,0,0,274,"Chippewa, Wisconsin, US",423.7681339,0
55019,Clark,Wisconsin,US,17/08/2020 4:27,44.73483377,-90.61207486,197,8,0,189,"Clark, Wisconsin, US",566.5152125,4.060913706
55021,Columbia,Wisconsin,US,17/08/2020 4:27,43.46492199,-89.33589004,288,2,0,286,"Columbia, Wisconsin, US",500.5909755,0.694444444
55023,Crawford,Wisconsin,US,17/08/2020 4:27,43.23870316,-90.93073686,86,0,0,86,"Crawford, Wisconsin, US",533.1349575,0
